 Jacobi Data Set Jacobi256
1
Jacobi256
256
[3, 1, 7, 2, 6, 3, 8, 9, 8, 2, 2, 9, 1, 8, 9, 9, 7, 5, 1, 4, 8, 1, 1, 6, 7, 2, 5, 7, 8, 8, 8, 8, 8, 1, 1, 7, 6, 2, 2, 2, 3, 7, 4, 3, 4, 7, 2, 3, 6, 6, 9, 4, 5, 1, 4, 2, 7, 6, 9, 9, 2, 4, 9, 7, 4, 6, 4, 4, 4, 2, 9, 3, 7, 1, 1, 7, 3, 2, 7, 5, 1, 1, 2, 9, 8, 7, 1, 9, 7, 6, 3, 9, 8, 6, 8, 9, 2, 8, 3, 4, 9, 9, 3, 2, 1, 3, 4, 2, 6, 1, 1, 7, 7, 2, 5, 7, 1, 4, 4, 5, 8, 4, 1, 6, 1, 9, 1, 8, 6, 1, 6, 2, 9, 5, 2, 8, 5, 3, 3, 5, 9, 7, 5, 6, 4, 7, 8, 7, 3, 4, 4, 6, 5, 1, 2, 2, 9, 1, 3, 6, 8, 4, 6, 9, 9, 7, 6, 2, 6, 4, 3, 4, 7, 2, 2, 6, 4, 7, 3, 4, 9, 2, 5, 4, 5, 5, 9, 9, 3, 4, 1, 7, 2, 9, 5, 4, 2, 9, 1, 3, 2, 9, 9, 2, 2, 7, 3, 9, 4, 3, 5, 4, 9, 6, 6, 5, 8, 5, 9, 1, 7, 7, 1, 9, 8, 1, 2, 4, 3, 7, 3, 8, 3, 9, 8, 7, 9, 8, 8, 3, 9, 3, 7, 4, 4, 9, 4, 3, 1, 9, 5, 3, 2, 4, 5, 6]
[4009.0, 8.0, 2.0, 6.0, 8.0, 7.0, 1.0, 2.0, 2.0, 8.0, 0.0, 7.0, 2.0, 7.0, 4.0, 5.0, 4.0, 0.0, 3.0, 8.0, 2.0, 4.0, 0.0, 1.0, 4.0, 4.0, 0.0, 3.0, 8.0, 2.0, 5.0, 3.0, 5.0, 5.0, 4.0, 0.0, 4.0, 6.0, 8.0, 4.0, 7.0, 2.0, 5.0, 7.0, 2.0, 3.0, 6.0, 7.0, 8.0, 2.0, 5.0, 4.0, 1.0, 4.0, 1.0, 7.0, 6.0, 2.0, 2.0, 8.0, 1.0, 4.0, 1.0, 1.0, 0.0, 0.0, 4.0, 2.0, 1.0, 2.0, 3.0, 3.0, 6.0, 2.0, 5.0, 7.0, 6.0, 4.0, 0.0, 8.0, 2.0, 3.0, 6.0, 8.0, 2.0, 1.0, 4.0, 2.0, 8.0, 2.0, 1.0, 7.0, 7.0, 7.0, 4.0, 6.0, 1.0, 6.0, 7.0, 1.0, 2.0, 8.0, 1.0, 6.0, 1.0, 8.0, 5.0, 8.0, 0.0, 1.0, 0.0, 8.0, 0.0, 7.0, 8.0, 0.0, 5.0, 5.0, 1.0, 4.0, 5.0, 1.0, 4.0, 1.0, 8.0, 1.0, 3.0, 6.0, 2.0, 4.0, 4.0, 5.0, 2.0, 8.0, 7.0, 6.0, 2.0, 4.0, 0.0, 8.0, 3.0, 6.0, 0.0, 5.0, 4.0, 7.0, 8.0, 3.0, 0.0, 8.0, 0.0, 5.0, 6.0, 7.0, 5.0, 7.0, 1.0, 1.0, 4.0, 4.0, 7.0, 3.0, 3.0, 1.0, 5.0, 0.0, 7.0, 2.0, 3.0, 2.0, 7.0, 0.0, 8.0, 2.0, 5.0, 0.0, 5.0, 7.0, 0.0, 0.0, 8.0, 5.0, 0.0, 5.0, 2.0, 5.0, 1.0, 1.0, 5.0, 7.0, 6.0, 6.0, 0.0, 2.0, 4.0, 3.0, 8.0, 2.0, 6.0, 0.0, 8.0, 3.0, 8.0, 8.0, 5.0, 5.0, 8.0, 2.0, 3.0, 4.0, 4.0, 1.0, 4.0, 3.0, 3.0, 3.0, 2.0, 6.0, 2.0, 7.0, 1.0, 7.0, 2.0, 8.0, 5.0, 3.0, 8.0, 4.0, 1.0, 2.0, 4.0, 3.0, 4.0, 7.0, 5.0, 8.0, 6.0, 1.0, 4.0, 3.0, 3.0, 0.0, 7.0, 2.0, 5.0, 2.0, 1.0, 1.0, 5.0, 1.0, 2.0, 7.0, 7.0, 5.0, 3.0, 4.0, 17021.0, 0.0, 0.0]
[0.0, 4341.0, 6.0, 1.0, 6.0, 0.0, 5.0, 3.0, 5.0, 8.0, 6.0, 0.0, 2.0, 7.0, 4.0, 3.0, 2.0, 6.0, 3.0, 4.0, 1.0, 5.0, 2.0, 4.0, 7.0, 8.0, 1.0, 1.0, 2.0, 1.0, 7.0, 4.0, 1.0, 6.0, 8.0, 7.0, 0.0, 2.0, 2.0, 3.0, 0.0, 1.0, 3.0, 2.0, 5.0, 6.0, 5.0, 3.0, 7.0, 4.0, 0.0, 0.0, 6.0, 3.0, 8.0, 2.0, 1.0, 5.0, 5.0, 6.0, 8.0, 4.0, 0.0, 1.0, 1.0, 6.0, 8.0, 5.0, 8.0, 6.0, 0.0, 0.0, 7.0, 1.0, 6.0, 8.0, 2.0, 4.0, 5.0, 2.0, 3.0, 1.0, 0.0, 4.0, 8.0, 0.0, 6.0, 6.0, 5.0, 3.0, 4.0, 0.0, 2.0, 7.0, 1.0, 2.0, 0.0, 2.0, 5.0, 3.0, 7.0, 4.0, 0.0, 4.0, 2.0, 2.0, 4.0, 6.0, 0.0, 0.0, 0.0, 5.0, 3.0, 7.0, 4.0, 4.0, 1.0, 5.0, 2.0, 1.0, 2.0, 6.0, 5.0, 3.0, 0.0, 4.0, 7.0, 1.0, 4.0, 5.0, 7.0, 1.0, 3.0, 7.0, 3.0, 2.0, 8.0, 6.0, 7.0, 7.0, 5.0, 4.0, 4.0, 2.0, 2.0, 1.0, 5.0, 6.0, 7.0, 1.0, 3.0, 1.0, 7.0, 7.0, 1.0, 1.0, 4.0, 5.0, 1.0, 4.0, 0.0, 4.0, 1.0, 7.0, 0.0, 4.0, 0.0, 1.0, 3.0, 3.0, 5.0, 5.0, 3.0, 3.0, 7.0, 4.0, 5.0, 7.0, 0.0, 4.0, 4.0, 8.0, 1.0, 0.0, 3.0, 2.0, 7.0, 3.0, 5.0, 8.0, 7.0, 2.0, 6.0, 3.0, 5.0, 8.0, 4.0, 2.0, 2.0, 8.0, 8.0, 6.0, 1.0, 4.0, 1.0, 4.0, 1.0, 8.0, 8.0, 0.0, 1.0, 1.0, 7.0, 0.0, 4.0, 3.0, 7.0, 1.0, 7.0, 4.0, 5.0, 6.0, 4.0, 0.0, 1.0, 7.0, 0.0, 0.0, 1.0, 6.0, 1.0, 8.0, 3.0, 3.0, 6.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 3.0, 6.0, 1.0, 5.0, 6.0, 6.0, 7.0, 4.0, 4.0, 5.0, 4.0, 4.0, 8.0, 5.0, 4.0, 9008.0, 0.0, 0.0]
[8.0, 5.0, 3335.0, 5.0, 1.0, 6.0, 6.0, 8.0, 3.0, 5.0, 6.0, 8.0, 8.0, 8.0, 8.0, 5.0, 5.0, 8.0, 2.0, 5.0, 8.0, 0.0, 5.0, 3.0, 4.0, 5.0, 8.0, 8.0, 1.0, 5.0, 3.0, 0.0, 2.0, 2.0, 7.0, 0.0, 7.0, 3.0, 4.0, 1.0, 2.0, 2.0, 2.0, 6.0, 7.0, 2.0, 5.0, 3.0, 3.0, 6.0, 6.0, 1.0, 4.0, 5.0, 3.0, 0.0, 0.0, 1.0, 3.0, 3.0, 2.0, 1.0, 8.0, 7.0, 3.0, 3.0, 8.0, 2.0, 6.0, 7.0, 5.0, 8.0, 1.0, 4.0, 5.0, 6.0, 7.0, 8.0, 6.0, 0.0, 4.0, 5.0, 3.0, 0.0, 1.0, 5.0, 3.0, 1.0, 4.0, 2.0, 6.0, 7.0, 1.0, 2.0, 8.0, 3.0, 2.0, 2.0, 2.0, 8.0, 7.0, 8.0, 0.0, 7.0, 4.0, 6.0, 4.0, 5.0, 5.0, 3.0, 7.0, 2.0, 2.0, 0.0, 6.0, 4.0, 2.0, 7.0, 7.0, 0.0, 3.0, 3.0, 8.0, 5.0, 6.0, 4.0, 3.0, 0.0, 8.0, 6.0, 3.0, 5.0, 2.0, 1.0, 2.0, 3.0, 3.0, 7.0, 4.0, 6.0, 3.0, 0.0, 3.0, 0.0, 3.0, 3.0, 0.0, 1.0, 5.0, 7.0, 7.0, 5.0, 3.0, 7.0, 3.0, 3.0, 8.0, 8.0, 4.0, 5.0, 6.0, 0.0, 7.0, 2.0, 1.0, 3.0, 5.0, 8.0, 8.0, 4.0, 5.0, 0.0, 6.0, 5.0, 5.0, 4.0, 1.0, 4.0, 7.0, 2.0, 2.0, 5.0, 2.0, 7.0, 4.0, 5.0, 7.0, 0.0, 1.0, 3.0, 5.0, 8.0, 8.0, 1.0, 4.0, 0.0, 3.0, 4.0, 5.0, 0.0, 8.0, 8.0, 8.0, 7.0, 0.0, 2.0, 2.0, 5.0, 3.0, 6.0, 8.0, 4.0, 5.0, 4.0, 4.0, 4.0, 6.0, 3.0, 3.0, 2.0, 4.0, 8.0, 2.0, 4.0, 1.0, 1.0, 3.0, 6.0, 2.0, 2.0, 5.0, 3.0, 0.0, 5.0, 6.0, 6.0, 1.0, 1.0, 2.0, 4.0, 7.0, 5.0, 0.0, 8.0, 2.0, 6.0, 7.0, 8.0, 7.0, 5.0, 0.0, 5.0, 8.0, 0.0, 7.0, 3.0, 28519.0, 0.0, 0.0]
[8.0, 4.0, 3.0, 3332.0, 1.0, 2.0, 4.0, 2.0, 7.0, 8.0, 4.0, 5.0, 3.0, 4.0, 3.0, 7.0, 4.0, 8.0, 5.0, 6.0, 2.0, 2.0, 5.0, 0.0, 2.0, 1.0, 0.0, 2.0, 1.0, 6.0, 7.0, 7.0, 3.0, 0.0, 5.0, 1.0, 7.0, 8.0, 8.0, 1.0, 6.0, 8.0, 5.0, 4.0, 3.0, 4.0, 5.0, 7.0, 7.0, 0.0, 1.0, 7.0, 7.0, 4.0, 1.0, 1.0, 4.0, 6.0, 6.0, 3.0, 4.0, 3.0, 6.0, 4.0, 1.0, 4.0, 1.0, 4.0, 0.0, 7.0, 7.0, 5.0, 5.0, 2.0, 7.0, 2.0, 5.0, 0.0, 0.0, 2.0, 6.0, 3.0, 6.0, 3.0, 0.0, 7.0, 3.0, 5.0, 0.0, 2.0, 7.0, 7.0, 7.0, 0.0, 2.0, 7.0, 3.0, 1.0, 6.0, 1.0, 4.0, 8.0, 6.0, 8.0, 6.0, 8.0, 1.0, 8.0, 8.0, 7.0, 3.0, 4.0, 5.0, 4.0, 2.0, 2.0, 4.0, 8.0, 4.0, 3.0, 1.0, 0.0, 4.0, 7.0, 7.0, 3.0, 3.0, 7.0, 0.0, 4.0, 1.0, 6.0, 5.0, 6.0, 3.0, 1.0, 6.0, 0.0, 7.0, 0.0, 2.0, 8.0, 2.0, 2.0, 4.0, 4.0, 3.0, 2.0, 1.0, 3.0, 6.0, 3.0, 1.0, 1.0, 0.0, 6.0, 4.0, 0.0, 8.0, 7.0, 3.0, 4.0, 7.0, 1.0, 5.0, 6.0, 2.0, 3.0, 5.0, 3.0, 2.0, 1.0, 6.0, 0.0, 5.0, 3.0, 1.0, 0.0, 2.0, 4.0, 8.0, 1.0, 4.0, 3.0, 0.0, 1.0, 3.0, 6.0, 7.0, 4.0, 4.0, 3.0, 2.0, 8.0, 8.0, 4.0, 2.0, 7.0, 4.0, 7.0, 3.0, 7.0, 2.0, 0.0, 5.0, 2.0, 7.0, 6.0, 1.0, 2.0, 6.0, 7.0, 3.0, 8.0, 5.0, 1.0, 1.0, 3.0, 1.0, 0.0, 8.0, 3.0, 2.0, 7.0, 5.0, 3.0, 1.0, 5.0, 4.0, 7.0, 6.0, 4.0, 1.0, 1.0, 3.0, 8.0, 3.0, 3.0, 4.0, 0.0, 7.0, 3.0, 1.0, 6.0, 6.0, 2.0, 4.0, 3.0, 3.0, 6.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 11677.0, 0.0, 0.0]
[8.0, 3.0, 8.0, 4.0, 2949.0, 5.0, 8.0, 3.0, 6.0, 0.0, 2.0, 0.0, 2.0, 0.0, 4.0, 3.0, 3.0, 7.0, 7.0, 7.0, 0.0, 0.0, 3.0, 0.0, 3.0, 3.0, 2.0, 0.0, 1.0, 1.0, 8.0, 2.0, 7.0, 3.0, 4.0, 8.0, 6.0, 1.0, 1.0, 6.0, 1.0, 5.0, 6.0, 8.0, 0.0, 7.0, 8.0, 3.0, 5.0, 2.0, 4.0, 5.0, 0.0, 8.0, 0.0, 2.0, 8.0, 4.0, 1.0, 5.0, 3.0, 2.0, 4.0, 1.0, 2.0, 6.0, 1.0, 8.0, 1.0, 6.0, 1.0, 2.0, 5.0, 0.0, 2.0, 2.0, 6.0, 3.0, 5.0, 6.0, 1.0, 2.0, 6.0, 8.0, 0.0, 5.0, 4.0, 2.0, 4.0, 2.0, 3.0, 4.0, 5.0, 1.0, 5.0, 0.0, 8.0, 1.0, 0.0, 2.0, 5.0, 0.0, 7.0, 7.0, 3.0, 8.0, 7.0, 7.0, 0.0, 8.0, 0.0, 2.0, 7.0, 2.0, 4.0, 4.0, 6.0, 8.0, 0.0, 3.0, 6.0, 0.0, 3.0, 4.0, 6.0, 4.0, 7.0, 7.0, 3.0, 3.0, 6.0, 6.0, 1.0, 7.0, 5.0, 5.0, 5.0, 6.0, 6.0, 8.0, 1.0, 7.0, 0.0, 4.0, 7.0, 7.0, 6.0, 1.0, 8.0, 2.0, 4.0, 0.0, 8.0, 3.0, 7.0, 6.0, 8.0, 3.0, 5.0, 4.0, 4.0, 6.0, 0.0, 2.0, 2.0, 0.0, 3.0, 8.0, 0.0, 8.0, 2.0, 4.0, 7.0, 7.0, 3.0, 2.0, 2.0, 6.0, 8.0, 3.0, 1.0, 3.0, 2.0, 5.0, 8.0, 4.0, 0.0, 6.0, 8.0, 5.0, 1.0, 4.0, 3.0, 5.0, 5.0, 5.0, 6.0, 4.0, 4.0, 6.0, 2.0, 6.0, 2.0, 7.0, 0.0, 1.0, 4.0, 4.0, 6.0, 3.0, 5.0, 6.0, 4.0, 2.0, 1.0, 7.0, 5.0, 2.0, 5.0, 5.0, 6.0, 5.0, 7.0, 5.0, 8.0, 2.0, 8.0, 8.0, 7.0, 3.0, 2.0, 3.0, 7.0, 4.0, 2.0, 0.0, 6.0, 1.0, 0.0, 3.0, 4.0, 7.0, 6.0, 4.0, 7.0, 2.0, 0.0, 6.0, 1.0, 0.0, 6.0, 5.0, 8.0, 8.0, 2.0, 1.0, 22588.0, 0.0, 0.0]
[3.0, 2.0, 2.0, 1.0, 2.0, 5077.0, 8.0, 7.0, 1.0, 2.0, 7.0, 3.0, 8.0, 7.0, 8.0, 8.0, 8.0, 2.0, 7.0, 0.0, 6.0, 3.0, 5.0, 3.0, 8.0, 1.0, 1.0, 6.0, 4.0, 4.0, 3.0, 4.0, 3.0, 5.0, 4.0, 8.0, 6.0, 8.0, 7.0, 0.0, 1.0, 0.0, 3.0, 5.0, 0.0, 6.0, 3.0, 4.0, 7.0, 5.0, 1.0, 6.0, 7.0, 5.0, 5.0, 8.0, 4.0, 3.0, 3.0, 1.0, 5.0, 3.0, 7.0, 8.0, 7.0, 3.0, 8.0, 4.0, 2.0, 2.0, 3.0, 2.0, 3.0, 5.0, 8.0, 8.0, 7.0, 6.0, 2.0, 7.0, 4.0, 4.0, 7.0, 2.0, 0.0, 2.0, 6.0, 8.0, 8.0, 1.0, 1.0, 4.0, 0.0, 2.0, 2.0, 8.0, 2.0, 6.0, 5.0, 1.0, 7.0, 0.0, 2.0, 0.0, 7.0, 1.0, 8.0, 6.0, 6.0, 4.0, 3.0, 8.0, 6.0, 0.0, 7.0, 7.0, 2.0, 0.0, 0.0, 6.0, 3.0, 5.0, 4.0, 2.0, 6.0, 3.0, 7.0, 4.0, 3.0, 7.0, 7.0, 3.0, 4.0, 7.0, 3.0, 2.0, 5.0, 5.0, 8.0, 4.0, 6.0, 3.0, 8.0, 8.0, 3.0, 8.0, 6.0, 4.0, 8.0, 2.0, 1.0, 3.0, 5.0, 2.0, 7.0, 2.0, 4.0, 5.0, 5.0, 7.0, 2.0, 4.0, 7.0, 2.0, 2.0, 0.0, 5.0, 1.0, 2.0, 1.0, 6.0, 1.0, 0.0, 6.0, 7.0, 3.0, 4.0, 8.0, 7.0, 0.0, 3.0, 1.0, 1.0, 2.0, 0.0, 1.0, 2.0, 6.0, 7.0, 6.0, 1.0, 2.0, 0.0, 6.0, 1.0, 3.0, 2.0, 6.0, 5.0, 3.0, 7.0, 1.0, 5.0, 7.0, 3.0, 3.0, 4.0, 3.0, 3.0, 0.0, 7.0, 2.0, 1.0, 8.0, 5.0, 1.0, 1.0, 6.0, 8.0, 7.0, 6.0, 2.0, 6.0, 4.0, 1.0, 0.0, 6.0, 4.0, 0.0, 2.0, 6.0, 2.0, 4.0, 5.0, 6.0, 5.0, 0.0, 0.0, 5.0, 4.0, 2.0, 1.0, 3.0, 6.0, 2.0, 3.0, 2.0, 8.0, 1.0, 2.0, 4.0, 3.0, 8.0, 8.0, 6.0, 4.0, 20368.0, 0.0, 0.0]
[8.0, 5.0, 2.0, 8.0, 3.0, 1.0, 4237.0, 6.0, 2.0, 6.0, 3.0, 7.0, 7.0, 2.0, 4.0, 4.0, 8.0, 0.0, 7.0, 5.0, 7.0, 2.0, 7.0, 3.0, 7.0, 8.0, 5.0, 3.0, 4.0, 1.0, 0.0, 3.0, 4.0, 7.0, 7.0, 4.0, 3.0, 2.0, 8.0, 4.0, 7.0, 3.0, 7.0, 3.0, 0.0, 7.0, 2.0, 2.0, 8.0, 4.0, 4.0, 1.0, 6.0, 4.0, 7.0, 6.0, 1.0, 8.0, 0.0, 7.0, 5.0, 0.0, 1.0, 7.0, 2.0, 5.0, 4.0, 7.0, 7.0, 4.0, 4.0, 1.0, 1.0, 6.0, 3.0, 8.0, 6.0, 6.0, 6.0, 5.0, 8.0, 1.0, 8.0, 7.0, 1.0, 8.0, 4.0, 3.0, 8.0, 0.0, 8.0, 6.0, 6.0, 3.0, 6.0, 7.0, 3.0, 6.0, 3.0, 4.0, 8.0, 8.0, 0.0, 4.0, 8.0, 1.0, 6.0, 1.0, 7.0, 8.0, 0.0, 5.0, 3.0, 4.0, 5.0, 4.0, 1.0, 1.0, 2.0, 8.0, 1.0, 7.0, 4.0, 5.0, 7.0, 7.0, 2.0, 4.0, 1.0, 0.0, 3.0, 0.0, 5.0, 1.0, 0.0, 0.0, 4.0, 1.0, 6.0, 0.0, 7.0, 0.0, 7.0, 8.0, 5.0, 5.0, 7.0, 6.0, 0.0, 3.0, 8.0, 6.0, 2.0, 8.0, 8.0, 6.0, 2.0, 2.0, 1.0, 7.0, 8.0, 6.0, 0.0, 1.0, 1.0, 3.0, 4.0, 8.0, 4.0, 7.0, 3.0, 5.0, 0.0, 3.0, 1.0, 7.0, 1.0, 2.0, 6.0, 5.0, 2.0, 5.0, 3.0, 5.0, 0.0, 4.0, 3.0, 1.0, 7.0, 7.0, 1.0, 4.0, 7.0, 4.0, 0.0, 3.0, 1.0, 0.0, 3.0, 5.0, 3.0, 6.0, 0.0, 5.0, 5.0, 3.0, 0.0, 8.0, 8.0, 0.0, 2.0, 7.0, 4.0, 1.0, 5.0, 4.0, 3.0, 7.0, 8.0, 8.0, 1.0, 1.0, 6.0, 0.0, 1.0, 3.0, 5.0, 7.0, 1.0, 2.0, 3.0, 5.0, 4.0, 8.0, 1.0, 8.0, 3.0, 0.0, 2.0, 3.0, 2.0, 5.0, 7.0, 1.0, 1.0, 4.0, 0.0, 8.0, 0.0, 5.0, 7.0, 8.0, 7.0, 3.0, 6.0, 1.0, 39038.0, 0.0, 0.0]
[7.0, 8.0, 0.0, 5.0, 4.0, 6.0, 4.0, 4554.0, 2.0, 5.0, 8.0, 5.0, 8.0, 4.0, 2.0, 6.0, 8.0, 6.0, 0.0, 1.0, 5.0, 2.0, 6.0, 7.0, 6.0, 0.0, 1.0, 1.0, 8.0, 2.0, 7.0, 7.0, 5.0, 6.0, 4.0, 1.0, 5.0, 6.0, 3.0, 8.0, 1.0, 0.0, 8.0, 2.0, 2.0, 3.0, 2.0, 0.0, 6.0, 3.0, 6.0, 7.0, 2.0, 7.0, 3.0, 7.0, 5.0, 1.0, 3.0, 3.0, 8.0, 1.0, 7.0, 2.0, 1.0, 0.0, 0.0, 7.0, 7.0, 7.0, 2.0, 2.0, 0.0, 6.0, 2.0, 8.0, 5.0, 6.0, 6.0, 3.0, 3.0, 4.0, 7.0, 8.0, 6.0, 5.0, 6.0, 6.0, 6.0, 6.0, 3.0, 0.0, 1.0, 0.0, 5.0, 2.0, 5.0, 5.0, 7.0, 0.0, 2.0, 7.0, 1.0, 6.0, 6.0, 1.0, 7.0, 6.0, 1.0, 1.0, 1.0, 2.0, 4.0, 7.0, 0.0, 2.0, 4.0, 8.0, 3.0, 8.0, 6.0, 1.0, 2.0, 4.0, 7.0, 8.0, 1.0, 1.0, 4.0, 6.0, 1.0, 6.0, 4.0, 7.0, 3.0, 5.0, 7.0, 0.0, 5.0, 1.0, 7.0, 1.0, 8.0, 3.0, 7.0, 1.0, 0.0, 8.0, 6.0, 0.0, 6.0, 7.0, 5.0, 2.0, 3.0, 2.0, 2.0, 5.0, 5.0, 5.0, 3.0, 3.0, 4.0, 2.0, 8.0, 0.0, 1.0, 2.0, 3.0, 7.0, 2.0, 3.0, 3.0, 1.0, 4.0, 8.0, 1.0, 1.0, 1.0, 1.0, 6.0, 8.0, 3.0, 6.0, 3.0, 2.0, 4.0, 6.0, 2.0, 0.0, 0.0, 8.0, 6.0, 3.0, 4.0, 8.0, 1.0, 0.0, 1.0, 0.0, 2.0, 5.0, 6.0, 2.0, 2.0, 3.0, 7.0, 4.0, 3.0, 1.0, 0.0, 4.0, 1.0, 2.0, 0.0, 1.0, 6.0, 6.0, 3.0, 2.0, 1.0, 6.0, 2.0, 8.0, 8.0, 6.0, 8.0, 5.0, 8.0, 1.0, 4.0, 4.0, 0.0, 4.0, 4.0, 8.0, 3.0, 3.0, 0.0, 6.0, 0.0, 2.0, 2.0, 3.0, 5.0, 4.0, 1.0, 4.0, 0.0, 7.0, 0.0, 1.0, 7.0, 0.0, 6.0, 5.0, 45896.0, 0.0, 0.0]
[0.0, 1.0, 2.0, 0.0, 0.0, 5.0, 0.0, 6.0, 4884.0, 8.0, 4.0, 4.0, 4.0, 6.0, 4.0, 5.0, 2.0, 7.0, 8.0, 7.0, 7.0, 1.0, 4.0, 2.0, 4.0, 6.0, 6.0, 6.0, 6.0, 7.0, 2.0, 6.0, 4.0, 4.0, 2.0, 1.0, 4.0, 3.0, 0.0, 8.0, 3.0, 2.0, 2.0, 5.0, 8.0, 6.0, 8.0, 7.0, 2.0, 5.0, 5.0, 8.0, 1.0, 8.0, 6.0, 2.0, 5.0, 5.0, 5.0, 2.0, 8.0, 6.0, 4.0, 3.0, 1.0, 6.0, 4.0, 4.0, 7.0, 7.0, 5.0, 3.0, 1.0, 2.0, 7.0, 0.0, 2.0, 1.0, 5.0, 2.0, 7.0, 2.0, 5.0, 7.0, 5.0, 6.0, 5.0, 5.0, 1.0, 0.0, 0.0, 3.0, 8.0, 0.0, 1.0, 0.0, 6.0, 2.0, 3.0, 7.0, 7.0, 7.0, 3.0, 4.0, 5.0, 2.0, 8.0, 6.0, 3.0, 6.0, 1.0, 8.0, 8.0, 8.0, 3.0, 8.0, 4.0, 4.0, 2.0, 6.0, 7.0, 0.0, 4.0, 5.0, 7.0, 4.0, 3.0, 6.0, 0.0, 7.0, 4.0, 6.0, 1.0, 2.0, 5.0, 2.0, 5.0, 2.0, 3.0, 7.0, 0.0, 8.0, 4.0, 6.0, 5.0, 6.0, 1.0, 4.0, 6.0, 7.0, 3.0, 2.0, 3.0, 5.0, 1.0, 5.0, 7.0, 2.0, 7.0, 5.0, 6.0, 5.0, 6.0, 0.0, 4.0, 1.0, 0.0, 2.0, 1.0, 5.0, 1.0, 3.0, 4.0, 0.0, 8.0, 4.0, 3.0, 0.0, 5.0, 2.0, 8.0, 5.0, 3.0, 2.0, 0.0, 3.0, 7.0, 5.0, 5.0, 7.0, 4.0, 8.0, 1.0, 0.0, 3.0, 3.0, 8.0, 7.0, 3.0, 4.0, 2.0, 5.0, 5.0, 5.0, 0.0, 4.0, 0.0, 8.0, 7.0, 6.0, 6.0, 8.0, 3.0, 8.0, 3.0, 4.0, 7.0, 7.0, 1.0, 8.0, 8.0, 8.0, 6.0, 3.0, 1.0, 7.0, 5.0, 0.0, 5.0, 3.0, 6.0, 2.0, 8.0, 0.0, 1.0, 4.0, 5.0, 1.0, 2.0, 2.0, 4.0, 1.0, 3.0, 2.0, 0.0, 3.0, 8.0, 3.0, 2.0, 1.0, 7.0, 3.0, 1.0, 6.0, 0.0, 6.0, 44207.0, 0.0, 0.0]
[3.0, 3.0, 0.0, 1.0, 5.0, 6.0, 3.0, 1.0, 4.0, 4784.0, 5.0, 4.0, 2.0, 4.0, 7.0, 4.0, 1.0, 0.0, 0.0, 8.0, 2.0, 2.0, 1.0, 1.0, 0.0, 0.0, 8.0, 2.0, 5.0, 1.0, 8.0, 5.0, 4.0, 1.0, 2.0, 5.0, 5.0, 1.0, 2.0, 5.0, 7.0, 1.0, 7.0, 5.0, 4.0, 5.0, 1.0, 1.0, 4.0, 5.0, 0.0, 2.0, 8.0, 3.0, 6.0, 3.0, 5.0, 6.0, 3.0, 0.0, 1.0, 0.0, 8.0, 4.0, 4.0, 6.0, 8.0, 0.0, 6.0, 5.0, 2.0, 3.0, 5.0, 1.0, 6.0, 1.0, 5.0, 4.0, 3.0, 3.0, 0.0, 2.0, 4.0, 0.0, 3.0, 1.0, 6.0, 4.0, 5.0, 2.0, 0.0, 0.0, 8.0, 6.0, 3.0, 2.0, 2.0, 7.0, 1.0, 4.0, 1.0, 0.0, 2.0, 4.0, 3.0, 0.0, 0.0, 8.0, 2.0, 8.0, 0.0, 5.0, 2.0, 7.0, 5.0, 7.0, 4.0, 6.0, 1.0, 4.0, 5.0, 8.0, 2.0, 6.0, 8.0, 1.0, 3.0, 7.0, 2.0, 7.0, 8.0, 0.0, 3.0, 7.0, 5.0, 7.0, 0.0, 8.0, 4.0, 7.0, 8.0, 3.0, 3.0, 3.0, 7.0, 5.0, 8.0, 3.0, 6.0, 4.0, 7.0, 3.0, 2.0, 5.0, 2.0, 4.0, 1.0, 4.0, 1.0, 8.0, 1.0, 8.0, 7.0, 5.0, 2.0, 1.0, 1.0, 1.0, 0.0, 1.0, 8.0, 5.0, 7.0, 4.0, 7.0, 7.0, 5.0, 7.0, 0.0, 6.0, 2.0, 1.0, 1.0, 7.0, 6.0, 6.0, 4.0, 2.0, 8.0, 8.0, 7.0, 5.0, 5.0, 2.0, 1.0, 7.0, 6.0, 3.0, 1.0, 6.0, 2.0, 6.0, 6.0, 8.0, 8.0, 6.0, 1.0, 8.0, 0.0, 2.0, 0.0, 2.0, 0.0, 3.0, 0.0, 6.0, 6.0, 8.0, 4.0, 2.0, 4.0, 8.0, 4.0, 8.0, 7.0, 6.0, 6.0, 2.0, 6.0, 3.0, 0.0, 3.0, 4.0, 5.0, 2.0, 4.0, 6.0, 2.0, 1.0, 8.0, 3.0, 0.0, 2.0, 8.0, 3.0, 7.0, 7.0, 8.0, 4.0, 0.0, 7.0, 2.0, 4.0, 2.0, 0.0, 1.0, 14496.0, 0.0, 0.0]
